Category,Short Description,Description
Zoho Creator,Auto-generate shipping labels,Automatically create shipping labels based on order and customer data.
Zoho Creator,Notify on duplicate entries,Send alerts when duplicate entries are detected in a database.
Zoho Creator,Auto-create customer feedback forms,Automatically generate feedback forms and send them to customers after service completion.
Zoho Creator,Sync with Dropbox,Automatically upload files from Zoho Creator to Dropbox for better file management.
Zoho Creator,Notify on task completion,Send notifications to stakeholders when tasks are marked as complete in Zoho Creator.
Zoho Creator,Auto-create tickets in Zoho CRM,Automatically create tickets in Zoho CRM when specific events occur in Zoho Creator.
Zoho Creator,Auto-create compliance reports,Automatically generate compliance reports based on regulatory requirements.
Zoho Creator,Notify on data import,Send alerts when a bulk data import is completed or encounters errors.
Zoho Creator,Auto-create recurring invoices,Automatically generate recurring invoices for subscription-based services.
Zoho Creator,Sync with Microsoft Teams,"Automatically send updates to Microsoft Teams when records are added, updated, or deleted in Zoho Creator."
Zoho Creator,Auto-create timesheets,Automatically generate timesheets for employees based on their logged hours.
Zoho Creator,Notify on payment failures,Send alerts when a payment transaction fails or is declined.
Zoho Creator,Auto-create project plans,Automatically generate project plans based on data entered in Zoho Creator.
Zoho Creator,Auto-generate subscription plans,Automatically create subscription plans based on customer preferences or orders.
Zoho Creator,Notify on data export,"Send notifications when data is exported from Zoho Creator, ensuring transparency and security."
Zoho Creator,Auto-create SLA workflows,Automatically generate workflows to track and manage SLA compliance.
Zoho Creator,Auto-create user permissions,Automatically assign user permissions based on roles or predefined rules.
Zoho Creator,Notify on inventory shortages,Send alerts when inventory levels fall below a specified threshold.
Zoho Creator,Auto-generate delivery routes,Automatically create delivery routes based on customer locations and order details.
Zoho Creator,Auto-create follow-up tasks,Automatically create follow-up tasks for leads or customers based on predefined rules.
Zoho Creator,Auto-create refund requests,Automatically generate refund requests when a customer initiates a return.
Zoho Creator,Notify on data discrepancies,Send alerts when discrepancies are detected between different data sources.
Zoho Creator,Auto-generate audit logs,Automatically create audit logs for actions performed in Zoho Creator applications.
Zoho Creator,Sync with QuickBooks,Automatically sync financial data between Zoho Creator and QuickBooks for accounting purposes.
Zoho Creator,Notify on SLA violations,Send alerts to managers when SLA violations occur.
Zoho Creator,Auto-create marketing workflows,Automatically generate workflows for campaign planning and execution.
Zoho Creator,Auto-create leave requests,Automatically process employee leave requests based on predefined rules.
Zoho Creator,Sync with Google Drive,Automatically upload files or data from Zoho Creator to Google Drive for storage.
Zoho Creator,Notify on expense approvals,Send notifications when expense reports are approved or rejected.
Zoho Creator,Auto-create recurring meetings,Automatically schedule recurring meetings based on predefined schedules
