Category,Short Description,Description
My Intranet HRIS,Time Off Blackout Periods,Notify employees automatically when time-off requests fall within blackout periods.
My Intranet HRIS,Skills Gap Analysis,Automate the generation of reports identifying skills gaps across teams.
My Intranet HRIS,Employee Handbook Distribution,Automate the distribution and acknowledgment tracking for employee handbooks.
My Intranet HRIS,Travel Request Approvals,Automate the approval process for employee travel requests.
My Intranet HRIS,Exit Checklist Completion Tracking,Track and notify HR about exit checklist completion for departing employees.
My Intranet HRIS,Employee Wellness Program Notifications,Send automated notifications about employee wellness programs and events.
My Intranet HRIS,360-Degree Feedback Automation,Automate the collection and reporting of 360-degree feedback for employees.
My Intranet HRIS,Annual Review Reminders,Send reminders to managers to complete annual employee reviews.
My Intranet HRIS,Employee Demographic Reporting,Generate demographic reports automatically for workforce analysis.
My Intranet HRIS,Lunch Break Compliance Tracking,Track employee lunch breaks automatically and notify managers of policy violations.
My Intranet HRIS,Automated Job Offer Letters,Generate
