Category,Short Description,Description
Firewall Builder,Schedule rule audits,Automate the scheduling of periodic rule audits.
Firewall Builder,Automate rule testing,Script the testing of rules against simulated traffic patterns.
Firewall Builder,Manage rule versions,Automate the versioning of rules for rollback purposes.
Firewall Builder,Automate rule rollback,Script the rollback of rules to a previous version.
Firewall Builder,Generate traffic flow diagrams,Automate the creation of diagrams showing traffic flows based on rules.
Firewall Builder,Automate rule optimization,Script the optimization of rules to improve performance.
Firewall Builder,Automate rule conflict detection,Automate the detection of conflicting rules in policies.
Firewall Builder,Automate rule conflict resolution,Script the resolution of conflicting rules.
Firewall Builder,Automate rule simulation,Automate the simulation of rule behavior under different traffic scenarios.
Firewall Builder,Automate rule export to XML,Script the export of rules to an XML file for integration with other tools.
Firewall Builder,Automate rule import from XML,Automate the import of rules from an XML file into Firewall Builder.
Firewall Builder,Automate rule duplication detection,Script the detection of duplicate rules in policies.
Firewall Builder,Automate rule cleanup suggestions,Automate the generation of suggestions for cleaning up rules.
Firewall Builder,Automate rule dependency analysis,Script the analysis of rule dependencies to identify potential issues.
Firewall Builder,Automate rule impact analysis,Automate the analysis of the impact of rule changes on traffic flows.
Firewall Builder,Automate rule simulation reports,Script the generation of reports summarizing rule simulation results.
Firewall Builder,Automate rule export to JSON,Automate the export of rules to a JSON file for integration with other tools.
Firewall Builder,Automate rule import from JSON,Automate the import of rules from a JSON file into Firewall Builder.
Firewall Builder,Automate rule scheduling,Script the scheduling of rules to activate or deactivate at specific times.
Firewall Builder,Automate rule logging,Automate the configuration of logging for specific rules.
Firewall Builder,Automate rule alerting,Script the configuration of alerts for specific rule violations.
Firewall Builder,Automate rule export to YAML,Automate the export of rules to a YAML file for integration with other tools.
Firewall Builder,Automate rule import from YAML,Automate the import of rules from a YAML file into Firewall Builder.
Firewall Builder,Automate rule metadata management,Script the management of metadata associated with rules.
Firewall Builder,Automate rule lifecycle management,"Automate the entire lifecycle of rules, from creation to deletion."
Firewall Builder,Automate rule dependency visualization,Script the visualization of rule dependencies in a graphical format.
Firewall Builder,Automate rule export to Excel,Automate the export of rules to an Excel file for analysis.
Firewall Builder,Automate rule import from Excel,Automate the import of rules from an Excel file into Firewall Builder.
Firewall Builder,Automate rule export to PDF,Script the export of rules to a PDF file for documentation purposes.
Firewall Builder,Automate rule import from PDF,Automate the extraction of rules from a PDF file into Firewall Builder.
Firewall Builder,Automate rule export to HTML,Automate the export of rules to an HTML file for web-based documentation.
Firewall Builder,Automate rule import from HTML,Automate the extraction of rules from an HTML file into Firewall Builder.
Firewall Builder,Automate rule export to Markdown,Script the export of rules to a Markdown file for documentation purposes.
Firewall Builder,Automate rule import from Markdown,Automate the extraction of rules from a Markdown file into Firewall Builder.
Firewall Builder,Automate rule export to SQL,Automate the export of rules to an SQL database for analysis.
Firewall Builder,Automate rule import from SQL,Automate the import of rules from an SQL database into Firewall Builder.
