Category,Short Description,Description
Palo Alto Panorama,Automated Rule Rollback,Script the rollback of rules to a previous version in case of misconfigurations or performance issues.
Palo Alto Panorama,Centralized App-ID Management,Automate the management of App-ID policies across all managed devices.
Palo Alto Panorama,Policy Version Control,Automate the tracking and control of policy versions and enable rollback to previous configurations.
Palo Alto Panorama,Firewall Rule Duplication Detection,Script the detection of duplicate rules across firewalls to reduce redundancy.
Palo Alto Panorama,Automated Security Profiles Deployment,"Automate the deployment of security profiles like antivirus, anti-spyware, and vulnerability protection to all devices."
Palo Alto Panorama,Geo-Location Blocking,Automate the configuration of geo-location-based blocking rules across managed firewalls.
Palo Alto Panorama,Automated Log Export,Script the export of logs from Panorama to external systems for further analysis or archiving.
Palo Alto Panorama,Firewall Firmware Updates,Automate the scheduling and deployment of firmware updates to firewalls managed by Panorama.
Palo Alto Panorama,Policy Deviation Reporting,Automate the reporting of policy deviations from baseline configurations.
Palo Alto Panorama,Bandwidth Utilization Alerts,Script alerts for bandwidth spikes to detect potential DDoS attacks or misconfigurations.
Palo Alto Panorama,Automated Vulnerability Scans,Automate the scheduling and execution of vulnerability scans across firewalls.
Palo Alto Panorama,Zone Protection Profile Updates,Automate updates to zone protection profiles to enhance security against threats.
Palo Alto Panorama,Real-Time Policy Compliance Checks,Automate real-time monitoring of policies to ensure compliance with internal and external standards.
Palo Alto Panorama,Session Monitoring,Automate the monitoring of active sessions to detect unusual activity or high session counts.
Palo Alto Panorama,Automated Logging Profile Updates,Script the deployment of logging profile updates to all managed devices.
Palo Alto Panorama,DNS Security Policy Updates,Automate the configuration and updates of DNS security policies for enhanced threat protection.
Palo Alto Panorama,Application Dependency Mapping,Automate the mapping of application dependencies to ensure proper connectivity and avoid disruptions.
Palo Alto Panorama,Real-Time DDoS Monitoring,Automate the detection and alerting of potential DDoS attacks in real-time.
Palo Alto Panorama,Automated Rule Justification,Script the enforcement of rule justification requirements for better documentation and governance.
Palo Alto Panorama,Network Segment Policy Updates,Automate updates to policies specific to network segments
