Category,Short Description,Description
Repair My Excel,Repair corrupted Excel file headers,Automate fixing of corrupted file headers in Excel files.
Repair My Excel,Recover Excel files with corrupted shared formulas,Automate recovery of shared formulas in Excel files that are damaged.
Repair My Excel,Repair Excel files stored on old hard drives,Automate recovery of Excel files stored on old or aging hard drives.
Repair My Excel,Recover Excel files from Quick Formatted drives,Automate recovery of Excel files stored on drives that underwent a Quick Format.
Repair My Excel,Repair Excel files from hidden folders,Automate recovery of Excel files stored in hidden or inaccessible folders.
Repair My Excel,Recover Excel files from RAID arrays,Automate recovery of Excel files stored on failed or degraded RAID arrays.
Repair My Excel,Restore Excel files from cloud storage backups,Automate recovery of Excel files backed up or synced with cloud storage services.
Repair My Excel,Recover Excel files from virtual disks,"Automate recovery of Excel files stored in virtual disk images, such as VHD or VMDK."
Repair My Excel,Recover Excel files from deleted partitions,Automate recovery of Excel files stored on partitions that were deleted or lost.
Repair My Excel,Recover Excel files from smartphones,Automate recovery of Excel files stored on smartphones or external smartphone storage devices.
Repair My Excel,Repair Excel files from fragmented drives,Automate recovery of Excel files stored on highly fragmented drives.
Repair My Excel,Recover Excel files from bad sectors,Automate recovery of Excel files stored on hard disks with bad sectors.
Repair My Excel,Recover Excel files from dual-boot systems,Automate recovery of Excel files lost during a dual-boot OS setup.
Repair My Excel,Fix corrupted hyperlinks in Excel charts,Automate recovery of hyperlinks embedded in Excel charts.
Repair My Excel,Repair Excel files from emails,Automate recovery of Excel files lost or deleted from email attachments.
Repair My Excel,Recover Excel files with corrupted chart data,Automate recovery of Excel files containing corrupted chart data.
Repair My Excel,Restore Excel files with shared workbook issues,Automate fixing issues in shared Excel workbooks that have become corrupted.
Repair My Excel,Recover Excel files from NAS devices,Automate recovery of Excel files stored on Network Attached Storage (NAS) devices.
Repair My Excel,Repair Excel files with corrupted filter settings,Automate recovery of Excel files where filter settings are corrupted or inaccessible.
Repair My Excel,Recover Excel files from external drives,Automate recovery of Excel files stored on external hard drives that became corrupted.
Repair My Excel,Fix corrupted Excel templates,Automate recovery of damaged Excel template files (.xltx or .xltm).
Repair My Excel,Recover Excel files from encrypted drives,
