Category,Short Description,Description
Stellar Repair for Excel,Repair Excel files with corrupted data validation rules,Automate the repair of Excel files with broken or inaccessible data validation rules.
Stellar Repair for Excel,Recover Excel worksheets from corrupted files,Automate the extraction and repair of individual worksheets from damaged Excel files.
Stellar Repair for Excel,Restore cell borders in corrupted Excel files,Automate the recovery of cell borders and gridlines from damaged Excel files.
Stellar Repair for Excel,Repair Excel files with corrupted workbook properties,"Automate the restoration of corrupted workbook properties, such as author and title."
Stellar Repair for Excel,Recover Excel files with broken named ranges,Automate the repair of Excel files with corrupted or broken named ranges.
Stellar Repair for Excel,Recover Excel files with corrupted hyperlinks in charts,Automate the recovery of charts with broken or corrupted hyperlinks in Excel files.
Stellar Repair for Excel,Recover Excel files with corrupted freeze panes,Automate the repair of Excel files where freeze panes are corrupted or malfunctioning.
Stellar Repair for Excel,Repair Excel files with corrupted drop-down lists,Automate the recovery of drop-down lists in damaged Excel files.
Stellar Repair for Excel,Repair Excel files with corrupted worksheet protection,Automate the repair of Excel files where worksheet protection is corrupted or inaccessible.
Stellar Repair for Excel,Recover Excel files with corrupted autofilter,Automate the repair of corrupted autofilter functionality in damaged Excel files.
Stellar Repair for Excel,Recover Excel files after abrupt power failure,Automate the restoration of Excel files damaged due to a sudden power outage.
Stellar Repair for Excel,Repair Excel files with corrupted merged cells,Automate the recovery of merged cells that have become corrupted in Excel sheets.
Stellar Repair for Excel,Repair Excel files with corrupted hidden rows and columns,Automate the repair of corrupted hidden rows and columns in damaged Excel files.
Stellar Repair for Excel,Recover Excel files with corrupted workbook structure,Automate the repair of Excel files where the workbook structure is corrupted or inaccessible.
Stellar Repair for Excel,Repair Excel files with corrupted data filters,Automate the restoration of broken or corrupted data filters in Excel files.
Stellar Repair for Excel,Recover Excel files with corrupted page setup,Automate the repair of corrupted page setup configurations in damaged Excel files.
Stellar Repair for Excel,Repair Excel files with corrupted print settings,Automate the recovery of damaged print settings in Excel files.
Stellar Repair for Excel,Recover Excel files with corrupted shared formulas,Automate the restoration of corrupted shared formulas in Excel sheets.
Stellar Repair for Excel,Recover Excel files with corrupted references,Automate the recovery of damaged cell references in corrupted Excel workbooks.
Stellar Repair for Excel,Repair Excel files with corrupted workbook themes,Automate the repair of Excel files with damaged themes or color schemes.
Stellar Repair for Excel,Recover Excel files with corrupted gridlines,Automate the repair of Excel files where gridlines are not visible or corrupted.
Stellar Repair for Excel,Repair Excel files with corrupted protection passwords,Automate the recovery of corrupted worksheet or workbook protection passwords.
Stellar Repair for Excel,Recover Excel files with corrupted header/footer settings,Automate the repair of header and footer configurations in damaged Excel files.
Stellar Repair for Excel,Repair Excel files with corrupted workbook links,Automate the repair of broken links between workbooks in Excel.
Stellar Repair for Excel,Recover Excel files with corrupted shared workbook settings,Automate the repair of shared workbook settings in damaged Excel files.
Stellar Repair for Excel,Repair Excel files with corrupted data tables,Automate the recovery of corrupted data tables in Excel files.
Stellar Repair for Excel,Recover Excel files after improper shutdown,Automate the restoration of Excel files damaged during improper shutdowns.
Stellar Repair for Excel,Repair Excel files with corrupted tab names,Automate the recovery of corrupted tab names in Excel workbooks.
Stellar Repair for Excel,Recover Excel files with corrupted sheet protection settings,Automate the repair of corrupted sheet protection configurations in Excel files.
Stellar Repair for Excel,Repair Excel files with corrupted workbook recovery mode,Automate the correction of Excel files stuck in recovery mode due to corruption.
Stellar Repair for Excel,Recover Excel files with corrupted hyperlinks in worksheets,Automate the recovery of corrupted hyperlinks embedded in worksheets.
Stellar Repair for Excel,Repair Excel files with corrupted conditional formulas,Automate the restoration of conditional formulas in corrupted Excel files.
Stellar Repair for Excel,Recover Excel files with broken external references,Automate the repair of Excel files with broken external references to other workbooks.
Stellar Repair for Excel,Repair Excel files with corrupted workbook passwords,Automate the repair of Excel files where the workbook password is corrupted.
Stellar Repair for Excel,Recover Excel files with corrupted cell styles,Automate the restoration of corrupted cell styles in damaged workbooks.
Stellar Repair for Excel,Repair Excel files with corrupted split panes,Automate the recovery of split panes functionality in damaged Excel files.
Stellar Repair for Excel,Recover Excel files from bad sectors,Automate the repair of Excel files stored in bad sectors of a drive.
Stellar Repair for Excel,Recover Excel files with corrupted sheet names,Automate the recovery of corrupted sheet names in Excel workbooks.
Stellar Repair for Excel,Repair Excel files with corrupted cell ranges,Automate the repair of corrupted cell ranges in Excel files.
Stellar Repair for Excel,Recover Excel files with corrupted custom views,Automate the restoration of custom views in damaged Excel files.
Stellar Repair for Excel,,
