Category,Short Description,Description
Recovery Toolbox for Excel,Fix broken autofilter functionality,Automate repairing broken autofilter functionality in Excel sheets.
Recovery Toolbox for Excel,Recover Excel files after power failure,Automate recovering Excel files damaged due to sudden power outages.
Recovery Toolbox for Excel,Repair corrupted merged cells,Automate fixing corrupted merged cells in Excel sheets.
Recovery Toolbox for Excel,Recover hidden rows and columns in Excel,Automate restoring hidden rows and columns in corrupted Excel files.
Recovery Toolbox for Excel,Repair corrupted workbook structure,Automate fixing Excel files with corrupted workbook structures.
Recovery Toolbox for Excel,Recover broken data filters,Automate restoring broken data filters in Excel files.
Recovery Toolbox for Excel,Fix corrupted page setup,Automate repairing corrupted page setup configurations in Excel files.
Recovery Toolbox for Excel,Restore print settings in Excel,Automate recovering corrupted print settings in Excel files.
Recovery Toolbox for Excel,Repair shared formulas in Excel,Automate recovering shared formulas in Excel workbooks that have been corrupted.
Recovery Toolbox for Excel,Fix broken cell references in Excel,Automate repairing corrupted cell references in Excel sheets.
Recovery Toolbox for Excel,Restore workbook themes in Excel,Automate recovering corrupted workbook themes and color schemes in Excel files.
Recovery Toolbox for Excel,Recover corrupted gridlines,Automate fixing corrupted or missing gridlines in Excel sheets.
Recovery Toolbox for Excel,Repair corrupted protection passwords,Automate recovering corrupted worksheet or workbook protection passwords.
Recovery Toolbox for Excel,Recover header/footer settings in Excel,Automate restoring corrupted header or footer settings in Excel workbooks.
Recovery Toolbox for Excel,Fix broken workbook links,Automate repairing corrupted links between Excel workbooks.
Recovery Toolbox for Excel,Recover shared workbook settings,Automate recovering corrupted shared workbook settings in Excel files.
Recovery Toolbox for Excel,Restore corrupted data tables,Automate repairing corrupted data tables in Excel sheets.
Recovery Toolbox for Excel,Fix Excel files after improper shutdown,Automate repairing Excel files damaged due to improper shutdown of the system.
Recovery Toolbox for Excel,Restore corrupted tab names in Excel,Automate recovering corrupted tab names in Excel workbooks.
Recovery Toolbox for Excel,Fix corrupted sheet protection settings,Automate recovering corrupted sheet protection configurations in Excel files.
Recovery Toolbox for Excel,Repair Excel files stuck in recovery mode,Automate fixing Excel files stuck in recovery mode due to corruption.
Recovery Toolbox for Excel,Fix broken hyperlinks in worksheets,Automate repairing corrupted hyperlinks embedded in Excel worksheets.
Recovery Toolbox for Excel,Restore conditional formulas in Excel,Automate recovering conditional formulas from corrupted Excel sheets.
Recovery Toolbox for Excel,Repair broken external references,Automate fixing corrupted external references in Excel files.
Recovery Toolbox for Excel,Recover workbook-level passwords,Automate restoring corrupted workbook-level passwords in Excel files.
Recovery Toolbox for Excel,Recover corrupted cell styles,Automate recovering corrupted cell styles in Excel sheets.
Recovery Toolbox for Excel,Fix split panes functionality in Excel,Automate repairing split panes that have been corrupted in Excel files.
Recovery Toolbox for Excel,Recover Excel files from bad sectors,Automate repairing Excel files stored in bad sectors of a hard disk.
Recovery Toolbox for Excel,Restore corrupted sheet names in Excel,Automate recovering corrupted sheet names in Excel workbooks.
Recovery Toolbox for Excel,Fix broken cell ranges in Excel,Automate repairing corrupted or inaccessible cell ranges in Excel sheets.
Recovery Toolbox for Excel,Recover custom views in Excel,Automate restoring custom views in damaged Excel files.
Recovery Toolbox for Excel,Repair corrupted Excel templates,"Automate repairing corrupted Excel templates, such as .xltx or .xltm files."
Recovery Toolbox for Excel,Recover corrupted chart legends,Automate restoring corrupted chart legends in Excel workbooks.
Recovery Toolbox for Excel,Fix hyperlinks in embedded images,Automate repairing broken hyperlinks to embedded images in Excel sheets.
Recovery Toolbox for Excel,Recover Excel files from removable media,"Automate repairing Excel files stored on USB drives, SD cards, or other portable storage."
Recovery Toolbox for Excel,Repair corrupted workbook views,Automate fixing corrupted workbook views in damaged Excel files.
Recovery Toolbox for Excel,Recover Excel files after interrupted save process,Automate repairing Excel files damaged during an interrupted save process.
Recovery Toolbox for Excel,Fix corrupted Excel add-ins,"Automate repairing Excel files with damaged add-ins (.xlam, .xla)."
Recovery Toolbox for Excel,Repair corrupted scenarios in Excel,Automate recovering scenarios from damaged Excel files.
Recovery Toolbox for Excel,Recover data from corrupted chart data,Automate restoring data from corrupted charts in Excel workbooks.
,,
