Category,Short Description,Description
DataNumen Excel Repair,Extract worksheets from damaged Excel files,Automate extracting and recovering individual worksheets from corrupted Excel files.
DataNumen Excel Repair,Recover cell borders,Automate restoring cell borders and gridlines from damaged Excel files.
DataNumen Excel Repair,Repair workbook properties,"Automate fixing corrupted workbook properties such as author, title, and last modified date."
DataNumen Excel Repair,Fix broken named ranges,Automate repairing and recovering broken or corrupted named ranges.
DataNumen Excel Repair,Repair hyperlinks embedded in charts,Automate fixing corrupted hyperlinks embedded in Excel charts.
DataNumen Excel Repair,Fix corrupted freeze panes,Automate restoring freeze panes functionality in corrupted Excel files.
DataNumen Excel Repair,Repair corrupted drop-down lists,Automate fixing broken drop-down lists in damaged Excel sheets.
DataNumen Excel Repair,Recover worksheet protection,Automate repairing corrupted worksheet protection settings in Excel files.
DataNumen Excel Repair,Repair broken autofilter,Automate recovering autofilter functionality in corrupted Excel files.
DataNumen Excel Repair,Recover Excel files after power failure,Automate repairing Excel files damaged due to sudden power outages.
DataNumen Excel Repair,Repair corrupted merged cells,Automate fixing damaged merged cells in Excel sheets.
DataNumen Excel Repair,Recover hidden rows and columns,Automate recovering hidden rows and columns in corrupted Excel files.
DataNumen Excel Repair,Repair workbook structure,Automate fixing Excel files where the workbook structure is corrupted or inaccessible.
DataNumen Excel Repair,Repair broken data filters,Automate restoring corrupted data filters in damaged Excel files.
DataNumen Excel Repair,Fix corrupted page setup,Automate repairing page setup configurations in corrupted Excel files.
DataNumen Excel Repair,Fix corrupted print settings,Automate recovering print settings in damaged Excel sheets.
DataNumen Excel Repair,Recover shared formulas,Automate restoring shared formulas in corrupted Excel files.
DataNumen Excel Repair,Recover broken cell references,Automate repairing corrupted cell references in damaged Excel files.
DataNumen Excel Repair,Recover workbook themes,Automate restoring corrupted themes and color schemes in Excel files.
DataNumen Excel Repair,Recover corrupted gridlines,Automate fixing gridlines that are missing or corrupted in Excel sheets.
DataNumen Excel Repair,Repair broken protection passwords,Automate repairing corrupted protection passwords in Excel files.
DataNumen Excel Repair,Recover corrupted header/footer settings,Automate restoring header/footer configurations in damaged Excel files.
DataNumen Excel Repair,Fix broken workbook links,Automate repairing broken links between Excel workbooks.
DataNumen Excel Repair,Repair shared workbook settings,Automate fixing corrupted shared workbook settings in Excel files.
DataNumen Excel Repair,Recover corrupted data tables,Automate repairing corrupted data tables in Excel files.
DataNumen Excel Repair,Repair Excel files after improper shutdown,Automate fixing Excel files damaged during improper system shutdowns.
DataNumen Excel Repair,Recover corrupted tab names,Automate restoring corrupted tab names in Excel workbooks.
DataNumen Excel Repair,Repair broken sheet protection,Automate fixing corrupted sheet protection settings in Excel files.
DataNumen Excel Repair,Fix Excel files stuck in recovery mode,Automate recovering Excel files stuck in recovery mode due to corruption.
DataNumen Excel Repair,Repair corrupted hyperlinks in worksheets,Automate fixing broken hyperlinks embedded in worksheets.
DataNumen Excel Repair,Recover conditional formulas,Automate restoring conditional formulas in corrupted Excel files.
DataNumen Excel Repair,Repair broken external references,Automate fixing corrupted external references in Excel files.
DataNumen Excel Repair,Recover workbook-level passwords,Automate repairing corrupted workbook-level passwords in Excel files.
DataNumen Excel Repair,Restore corrupted cell styles,Automate recovering corrupted cell styles in damaged Excel sheets.
DataNumen Excel Repair,Fix corrupted split panes,Automate repairing split panes functionality in damaged Excel files.
DataNumen Excel Repair,Recover Excel files from bad sectors,Automate repairing Excel files stored in bad sectors of a hard disk.
DataNumen Excel Repair,Restore corrupted sheet names,Automate fixing corrupted sheet names in Excel workbooks.
DataNumen Excel Repair,Repair broken cell ranges,Automate recovering broken or corrupted cell ranges in Excel sheets.
DataNumen Excel Repair,Recover custom views,Automate restoring custom views in damaged Excel files.
DataNumen Excel Repair,Fix corrupted Excel templates,"Automate repairing corrupted Excel templates (.xltx, .xltm)."
DataNumen Excel Repair,Recover Excel files with broken chart legends,Automate fixing broken chart legends in corrupted Excel files.
DataNumen Excel Repair,Repair Excel files with broken hyperlinks to images,Automate fixing hyperlinks to images embedded in Excel files.
DataNumen Excel Repair,Recover Excel files from removable media,Automate repairing Excel files stored on USB drives or SD cards.
DataNumen Excel Repair,Repair Excel files with corrupted workbook views,Automate fixing corrupted workbook views in damaged Excel files.
DataNumen Excel Repair,Recover Excel files after interrupted save process,Automate repairing Excel files damaged during an interrupted save process.
DataNumen Excel Repair,Fix corrupted Excel add-ins,"Automate repairing Excel files with damaged add-ins (.xlam, .xla)."
DataNumen Excel Repair,Repair Excel files with corrupted scenarios,Automate recovering scenarios in damaged Excel files.
