Category,Short Description,Description
QUASR Lite,Incident Metrics for Compliance,Automate tracking incidents related to compliance violations and generating reports.
QUASR Lite,Incident Metrics for Insider Threats,Automate tracking incidents related to insider threats and generating related metrics.
QUASR Lite,Incident Metrics for External Threats,Automate tracking incidents related to external threats and generating related metrics.
QUASR Lite,Incident Metrics for Phishing,Automate tracking phishing-related incidents and generating related metrics.
QUASR Lite,Incident Metrics for Malware,Automate tracking malware-related incidents and generating related metrics.
QUASR Lite,Incident Metrics for Ransomware,Automate tracking ransomware-related incidents and generating related metrics.
QUASR Lite,Incident Metrics for DDoS Attacks,Automate tracking DDoS-related incidents and generating related metrics.
QUASR Lite,Incident Metrics for Data Breaches,Automate tracking data breach incidents and generating related metrics.
QUASR Lite,Incident Metrics for Unauthorized Access,Automate tracking incidents related to unauthorized access and generating related metrics.
QUASR Lite,Incident Metrics for Policy Violations,Automate tracking incidents related to policy violations and generating related metrics.
QUASR Lite,Incident Metrics for Failed Logins,Automate tracking incidents related to failed login attempts and generating related metrics.
QUASR Lite,Incident Metrics for Endpoint Security,Automate tracking incidents related to endpoint security and generating related metrics.
QUASR Lite,Incident Metrics for Cloud Security,Automate tracking incidents related to cloud security and generating related metrics.
QUASR Lite,Incident Metrics for Network Security,Automate tracking incidents related to network security and generating related metrics.
QUASR Lite,Incident Metrics for Application Security,Automate tracking incidents related to application security and generating related metrics.
QUASR Lite,Incident Metrics for IoT Security,Automate tracking incidents related to IoT security and generating related metrics.
QUASR Lite,Incident Metrics for Zero-Day Vulnerabilities,Automate tracking incidents related to zero-day vulnerabilities and generating related metrics.
QUASR Lite,Incident Metrics for Patch Management,Automate tracking incidents related to patch management and generating related metrics.
QUASR Lite,Incident Metrics for Configuration Errors,Automate tracking incidents related to configuration errors and generating related metrics.
QUASR Lite,Incident Metrics for Human Error,Automate tracking incidents caused by human error and generating related metrics.
QUASR Lite,Incident Metrics for Social Engineering,Automate tracking incidents related to social engineering attacks and generating related metrics.
QUASR Lite,Incident Metrics for Physical Security,Automate tracking incidents related to physical security breaches and generating related metrics.
QUASR Lite,Incident Metrics for Compliance Audits,Automate tracking incidents flagged during compliance audits and generating related metrics.
QUASR Lite,Incident Metrics for Training Gaps,Automate tracking incidents caused by training gaps and generating related metrics.
QUASR Lite,Incident Metrics for Security Awareness,Automate tracking incidents related to lack of security awareness and generating related metrics.
QUASR Lite,Incident Metrics for Threat Intelligence,Automate tracking incidents flagged by threat intelligence feeds and generating related metrics.
QUASR Lite,Incident Metrics for Vulnerability Scans,Automate tracking incidents flagged during vulnerability scans and generating related metrics.
QUASR Lite,Incident Metrics for Penetration Tests,Automate tracking incidents flagged during penetration tests and generating related metrics.
QUASR Lite,Incident Metrics for Incident Response Drills,Automate tracking incidents flagged during incident response drills and generating related metrics.
QUASR Lite,Incident Metrics for Security Tools,Automate tracking incidents flagged by security tools and generating related metrics.
QUASR Lite,Incident Metrics for Security Policies,Automate tracking incidents related to security policy violations and generating related metrics
