Category,Short Description,Description
inSSIDer,Wi-Fi Signal Stability Analysis,Automate the analysis of signal stability over time for selected networks.
inSSIDer,Automated Network Downtime Alerts,Automatically generate alerts when a selected network goes down.
inSSIDer,Wi-Fi Authentication Type Detection,"Automate the detection of authentication types (e.g., WPA3-Enterprise) used by networks."
inSSIDer,Real-Time Network Load Monitoring,Automate the monitoring of network load on access points to identify bottlenecks.
inSSIDer,Automated Signal Drop Detection,Automatically detect and log instances of signal drops for selected networks.
inSSIDer,Wi-Fi Dead Zone Identification,Automate the identification of dead zones in the coverage area.
inSSIDer,Channel Optimization Recommendations,Automate the generation of recommendations for channel optimization.
inSSIDer,AP Signal Strength Validation,Automate validation of signal strength levels for existing access points.
inSSIDer,Network Congestion Alerts,Automatically generate alerts when network congestion exceeds predefined thresholds.
inSSIDer,Wi-Fi Device Location Estimation,Automate the estimation of device locations based on signal strength and triangulation.
inSSIDer,Automated Wi-Fi Roaming Analysis,Automate the analysis of device roaming behavior between access points.
inSSIDer,Integration with Cloud Platforms,Automate the synchronization of inSSIDer data with cloud platforms for storage and analysis.
inSSIDer,Automated Wi-Fi Vulnerability Scanning,Automate the scanning of networks for potential security vulnerabilities.
inSSIDer,Wi-Fi Network Latency Monitoring,Automate the monitoring of latency for selected Wi-Fi networks.
inSSIDer,Automated Wi-Fi Speed Testing,"Automate the testing of download, upload, and ping speeds for selected networks."
inSSIDer,Device Bandwidth Usage Analysis,Automate the analysis of bandwidth usage for devices connected to the same network.
inSSIDer,Automated Wi-Fi Dependability Testing,Automate the testing of Wi-Fi network dependability under various conditions.
inSSIDer,Hidden SSID Alerts,Automatically generate alerts when hidden SSIDs are detected.
inSSIDer,Wi-Fi Traffic Pattern Analysis,Automate the analysis of traffic patterns for selected networks.
inSSIDer,Real-Time SNR Alerts,Automatically generate alerts when the Signal-to-
