Category,Short Description,Description
Gusto,Sick Leave Management,Track sick leave accruals and employee usage with automated tools.
Gusto,Employee Milestone Tracking,Celebrate and manage employee milestones like promotions and tenure.
Gusto,Custom Benefits Packages,Design and offer tailored benefits packages to meet diverse employee needs.
Gusto,Hourly Wage Adjustments,Track and manage hourly wage adjustments during payroll runs.
Gusto,Employee Recognition Program,Build and track employee recognition initiatives to boost morale.
Gusto,ACA Compliance Reporting,Track and report Affordable Care Act (ACA) compliance requirements.
Gusto,Stock Option Management,Track and manage employee stock option plans and distributions.
Gusto,Time Tracking Integration,Integrate time tracking tools to streamline payroll for hourly employees.
Gusto,Charitable Donation Deductions,Automate deductions for employee charitable donations through payroll.
Gusto,Multi-Company Payroll Management,Manage payroll processing for multiple companies or business entities.
Gusto,Pay Grade Benchmarking,Create and manage pay grades to ensure competitive employee compensation.
Gusto,Employee Savings Accounts,Set up and track employee contributions to savings accounts like HSAs or FSAs.
Gusto,Relocation Expense Management,Track and reimburse employee relocation expenses during onboarding.
Gusto,Seasonal Employee Payroll,Manage payroll for seasonal employees with tailored tax and benefits settings.
Gusto,Employee Exit Surveys,Administer and analyze exit surveys to improve retention strategies.
Gusto,Volunteer Time Tracking,Track employee volunteer hours and integrate recognition programs.
Gusto,Garnishment Dispute Management,Manage and track disputes related to employee wage garnishments.
Gusto,Leave of Absence Tracking,"Monitor and manage employee leaves of absence, including FMLA compliance."
Gusto,Employer Tax Liability Reports,Generate reports on employer tax liabilities to aid in financial planning.
Gusto,Part-Time Employee Benefits,Offer and manage benefits eligibility for part-time employees.
Gusto,Custom Employee Classifications,Create custom employee classifications for reporting and payroll purposes.
Gusto,Payroll Audit Trail,Maintain a detailed audit trail of payroll changes and adjustments.
Gusto,Employee Net Promoter Score,Collect and analyze employee feedback to calculate the eNPS score.
Gusto,International Contractor Payments,Manage payments to international contractors in multiple currencies.
Gusto,Union Dues Deduction Management,Automate union dues deductions for employees covered by collective agreements.
Gusto,Pay Equity Reporting,Track and analyze pay equity data to ensure fair compensation practices.
Gusto,Employee Assistance Program Tracking,Manage and track employee assistance program participation and usage.
Gusto,Time-Off Policy Customization,Create and manage custom time-off policies for specific employee groups.
Gusto,Garnishment Payment Tracking,Monitor garnishment payments and ensure accurate disbursement.
Gusto,Payroll Error Notifications,Receive real-time alerts for payroll errors to correct them promptly.
Gusto,Wellness Program Integration,Integrate wellness programs with payroll and benefits management.
Gusto,Employee Tax Withholding Updates,Allow employees to update tax withholding preferences directly in the portal.
Gusto,Minimum Wage Compliance,"Ensure payroll meets federal, state, and local minimum wage laws."
Gusto,Employee Work Location Tracking,Track employee work locations for accurate tax and compliance reporting.
Gusto,PTO Carryover Management,Automate PTO carryover rules based on company policies.
Gusto,Split Payroll Management,Handle split payroll setups for employees working in multiple jurisdictions.
Gusto,Employee Shift Differential Pay,Automate differential pay calculations for employees on varying shifts.
Gusto,Custom Pay Cycle Creation,Design custom pay cycles to align with organizational needs.
Gusto,Employee Advocacy Program Tracking,Track and reward employees participating in advocacy initiatives.
