Category,Short Description,Description
Google Workspace,Presentation Mode in Google Slides,Use presentation mode with speaker notes and live Q\&A during meetings.
Google Workspace,Bulk Email Campaigns,Use Gmail's mail merge features to send personalized bulk emails.
Google Workspace,Analytics with Connected Sheets,Connect Google Sheets to BigQuery for advanced data analysis and visualization.
Google Workspace,File Backup for Teams,Automatically back up shared drive files to prevent data loss.
Google Workspace,Secure File Sharing with Expiry,Share files with expiration dates for time-limited access in Google Drive.
Google Workspace,Video Conferencing for Large Groups,Host large team meetings or webinars with up to 500 participants on Google Meet.
Google Workspace,Shared To-Do Lists,Create and share to-do lists in Google Keep or Tasks for team collaboration.
Google Workspace,Form Response Notifications,Receive email alerts for new responses to Google Forms.
Google Workspace,Document Translation Tools,Translate Google Docs into different languages using built-in translation features.
Google Workspace,Automated Meeting Scheduling,Use Google Calendar’s smart suggestions to schedule meetings with team members.
Google Workspace,File Organization with Shared Folders,Organize shared team files into folders with defined access permissions.
Google Workspace,Comment Tagging in Docs,Tag collaborators in comments for specific feedback or questions.
Google Workspace,Meeting Attendance Tracking,Track Google Meet attendance with participant lists and activity reports.
Google Workspace,Mobile Document Scanning,Scan physical documents into Google Drive using the mobile app.
Google Workspace,Version Control in Docs,View and restore previous versions of Google Docs for collaborative editing.
Google Workspace,Customizable Forms for Surveys,"Customize Google Forms with themes, images, and branding for tailored surveys."
Google Workspace,Secure Collaboration with Add-ons,Enhance collaboration with third-party integrations and add-ons for Google Workspace.
Google Workspace,Automated Email Labels,Automatically apply labels to incoming emails in Gmail based on rules.
Google Workspace,Calendar Event Attachments,Attach relevant documents or files directly to Google Calendar events.
Google Workspace,Time Tracking in Sheets,Track project or task time using time logs in Google Sheets.
Google Workspace,File Ownership Transfers,Transfer Google Drive file ownership when employees transition roles or leave.
Google Workspace,Alerts for File Changes,Receive notifications when shared Google Drive files are edited or updated.
Google Workspace,Team Resource Management,Use Google Drive to organize and share team resources and toolkits.
Google Workspace,Automatic Meeting Transcriptions,Generate meeting transcriptions during Google Meet sessions via integrations.
Google Workspace,Centralized Team Knowledge Base,Use Google Sites to create a centralized knowledge base for teams.
Google Workspace,Interactive Q\&A in Slides,Use the Q\&A feature in Google Slides to engage audiences during presentations.
Google Workspace,Calendar Sharing Across Organizations,Share Google Calendars with external partners for seamless scheduling.
Google Workspace,File Access Logs,Monitor file access and activity logs in Google Drive for security purposes.
Google Workspace,Email Templates in Gmail,Save and reuse email templates for recurring communications.
Google Workspace,Cloud Printing Integration,Print documents directly from Google Drive or Docs using cloud printing.
Google Workspace,Group Email Addresses,Set up group email aliases for streamlined communications with teams.
Google Workspace,Multiple File Format Support,Open and edit non-Google file formats like Microsoft Word in Google Workspace apps.
Google Workspace,Live Streaming in Google Meet,Host live-streamed events or sessions for large audiences via Google Meet.
Google Workspace,Calendar Event Reminders,Set up reminders for upcoming events directly in Google Calendar.
Google Workspace,Google Keep Integration,Use Google Keep within Docs and Sheets to manage notes and ideas.
Google Workspace,Integration with Third-Party Apps,"Connect Google Workspace tools with apps like Slack, Asana, or Trello."
Google Workspace,File Request Management,Collect files from stakeholders via Google Drive’s file request feature.
Google Workspace,Group Collaboration in Chat Rooms,Facilitate topic-specific discussions in Google Chat rooms for team collaboration.
Google Workspace,Document Approval Workflows,Create approval workflows for documents using Google Drive and Docs.
Google Workspace,Presentation Recording in Slides,Record presentations with voiceovers directly in Google Slides.
Google Workspace,Password-Protected File Sharing,Secure shared files with passwords to ensure authorized access only.
Google Workspace,Meeting Polls in Google Meet,Use polls during Google Meet sessions to engage participants and collect feedback.
Google Workspace,Multi-Device Sync for Files,Sync files across devices to ensure seamless access to Google Workspace tools.
Google Workspace,Scheduled Do Not Disturb,Schedule quiet hours for notifications in Gmail and Chat.
