Category,Short Description,Description
Hover,Domain Redirect History Logs,Maintain logs of redirect changes for audit purposes.
Hover,SSL Installation Tracking,Track SSL certificate installations for domains in your portfolio.
Hover,Domain Profitability Reports,"Measure profitability from domains sold, leased, or monetized."
Hover,Domain Grace Period Cost Analysis,Analyze costs incurred during grace periods for domains nearing expiration.
Hover,Registrar Support Quality Analysis,Evaluate the quality of Hover’s customer support services.
Hover,Domain SEO Performance Metrics,Monitor SEO performance for redirected or active domains.
Hover,Registrar Renewal Performance Reports,Generate reports on the renewal success rates for Hover domains.
Hover,Domain Portfolio Consolidation Plans,Plan and execute the consolidation of domains from multiple registrars.
Hover,Premium Domain Revenue Monitoring,Track the revenue generated from premium domain sales.
Hover,Advanced Domain Categorization,"Categorize domains based on usage, such as business or personal."
Hover,Marketplace Auction Watchlist Analytics,Monitor domains added to watchlists for auction trends.
Hover,Domain Portfolio Export Formats,Export domain data in formats like CSV or JSON for analysis.
Hover,Registrar Cost Comparison Tools,Compare registration and renewal fees across different registrars.
Hover,Domain Portfolio ROI Analysis,Calculate return on investment for domains managed in Hover.
Hover,Registrar Renewal Success Metrics,Track renewal success rates for domains registered with Hover.
