Category,Short Description,Description
Google Drive,Notify on low storage,Send alerts when Google Drive storage is running low.
Google Drive,Automate file metadata updates,Update file metadata automatically based on predefined rules.
Google Drive,Sync Google Drive with cloud databases,Automate syncing of files between Google Drive and cloud databases like Firebase.
Google Drive,Automate file access revocation,Revoke access to shared files automatically after a certain period.
Google Drive,Generate file summaries,Create summaries of file contents using AI or natural language processing.
Google Drive,Automate file uploads from forms,Automatically upload files submitted through Google Forms to Google Drive.
Google Drive,Sync Google Drive with accounting software,Automate syncing of invoices and receipts between Google Drive and accounting software like QuickBooks.
Google Drive,Automate file sorting,Sort files into folders automatically based on their names or metadata.
Google Drive,Notify on unauthorized access,Send alerts when unauthorized access to files is detected.
Google Drive,Automate file sharing with groups,Share files automatically with specific Google Groups.
Google Drive,Sync Google Drive with ERP systems,Automate syncing of files between Google Drive and ERP systems like SAP.
Google Drive,Automate file cleanup,Delete temporary or unnecessary files automatically to free up space.
Google Drive,Generate file access statistics,"Create reports on file access statistics, including views and edits."
Google Drive,Automate file uploads from APIs,Upload files to Google Drive automatically using APIs.
Google Drive,Sync Google Drive with learning platforms,Automate syncing of course materials between Google Drive and learning platforms like Moodle.
Google Drive,Automate file sharing with clients,Share files automatically with clients based on project or folder criteria.
Google Drive,Notify on file upload completion,Send notifications when large file uploads are completed.
Google Drive,Automate file sharing with external partners,Share files automatically with external partners based on predefined rules.
Google Drive,Sync Google Drive with HR systems,Automate syncing of employee documents between Google Drive and HR systems like Workday.
Google Drive,Automate file sharing with contractors,Share files automatically with contractors based on project criteria.
Google Drive,Notify on file deletion,Send alerts when files are deleted from specific folders.
Google Drive,Automate file sharing with vendors,Share files automatically with vendors based on predefined rules.
Google Drive,Sync Google Drive with marketing tools,Automate syncing of marketing assets between Google Drive and tools like HubSpot.
Google Drive,Automate file sharing with stakeholders,Share files automatically with stakeholders based on project criteria.
Google Drive,Notify on file access requests,Send notifications when someone requests access to a file.
Google Drive,Automate file sharing with investors,Share files automatically with investors based on predefined rules.
Google Drive,Sync Google Drive with analytics tools,Automate syncing of data files between Google Drive and analytics tools like Tableau.
Google Drive,Automate file sharing with board members,Share files automatically with board members based on project criteria.
Google Drive,Notify on file upload errors,Send alerts when file uploads fail due to errors.
Google Drive,Automate file sharing with media partners,Share files automatically with media partners based on predefined rules.
Google Drive,Sync Google Drive with design tools,Automate syncing of design files between Google Drive and tools like Adobe Creative Cloud.
Google Drive,Automate file sharing with legal teams,Share files automatically with legal teams based on project criteria.
Google Drive,Notify on file sharing violations,Send alerts when file sharing policies are violated.
Google Drive,Automate file sharing with auditors,Share files automatically with auditors based on predefined rules.
Google Drive,Sync Google Drive with video editing,
