Category,Short Description,Description
InMotion Hosting,FTP account management,"Automate the creation, modification, or deletion of FTP accounts for users."
InMotion Hosting,Install SSL certificates,"Automate the installation of SSL certificates, including Let’s Encrypt or custom SSLs, for websites."
InMotion Hosting,File uploads,Use scripts to automate the uploading of files or folders to specific directories on the server.
InMotion Hosting,Customize error pages,Automate the creation of custom error pages such as 404 or 403 to improve the user experience.
InMotion Hosting,Monitor email deliverability,"Automate email deliverability checks and identify issues with SPF, DKIM, or DMARC configurations."
InMotion Hosting,Website cloning,"Automate the cloning of websites for migration, testing, or staging purposes."
InMotion Hosting,Log file rotation,Automate log file rotation to archive old logs and prevent excessive disk space usage.
InMotion Hosting,Install CMS platforms,"Automate the installation of CMS platforms like Joomla, Drupal, or Magento on InMotion Hosting servers."
InMotion Hosting,Generate analytics reports,"Use scripts to generate periodic reports on website traffic, performance, and user activity."
InMotion Hosting,Redirect HTTP to HTTPS,Automate the redirection of HTTP traffic to HTTPS for secure browsing.
InMotion Hosting,Import databases,Automate the import of databases from SQL files to the server.
InMotion Hosting,Monitor WHOIS data changes,Use scripts to monitor changes to WHOIS data for domains and send alerts if changes occur.
InMotion Hosting,Export email account details,Automate the export of email account details for documentation or migration purposes.
InMotion Hosting,Configure email signatures,Automate the setup of email signatures for users in an organization.
InMotion Hosting,File compression,Automate the compression of files to reduce size and make them easier to store or transfer.
InMotion Hosting,Website migration,Automate the migration of websites between InMotion Hosting accounts or from external hosting providers.
InMotion Hosting,Change PHP versions,Automate the process of switching PHP versions for specific domains or applications.
InMotion Hosting,Whitelist IP addresses,Automate the whitelisting of IP addresses for secure access to the server or website.
InMotion Hosting,Block suspicious IP addresses,Automate the blocking of suspicious or malicious IP addresses to prevent unauthorized access.
InMotion Hosting,Detect traffic spikes,Automate the detection of traffic spikes and send alerts to avoid server overload.
InMotion Hosting,Restore deleted files,Automate the restoration of deleted website files from previous backups.
InMotion Hosting,Set up error reporting,Automate the configuration of error reporting for PHP or other platforms.
InMotion Hosting,Install third-party tools,"Automate the installation of third-party tools, such as analytics platforms or marketing automation tools."
InMotion Hosting,Optimize website images,Automate the compression and optimization of images to improve website performance.
InMotion Hosting,Server resource scaling,Automate the scaling of server resources like CPU and RAM to handle increased traffic or demand.
InMotion Hosting,Detect plugin conflicts,Automate the detection of plugin conflicts in WordPress and send alerts to troubleshoot issues.
InMotion Hosting,Manage CDN integration,Automate the setup and management of a Content Delivery Network (CDN) for faster website load times.
InMotion Hosting,Automate database exports,Use scripts to export databases periodically for backup or migration purposes.
InMotion Hosting,Enable hotlink protection,Automate the setup of hotlink protection to prevent unauthorized use of hosted media files.
InMotion Hosting,Schedule maintenance mode,Automate the enabling and disabling of maintenance mode for websites during updates or server work.
InMotion Hosting,Monitor MySQL query performance,Automate the monitoring of MySQL queries to identify and optimize slow or inefficient queries.
InMotion Hosting,Configure spam filters,Automate spam filter configuration to reduce unwanted emails for hosted email accounts.
InMotion Hosting,Track visitor behavior,Use scripts to track visitor behavior on websites and generate reports on user activity.
InMotion Hosting,Generate PCI compliance reports,Automate the generation of PCI compliance reports for e-commerce websites handling sensitive data.
InMotion Hosting,Detect unauthorized file changes,Use scripts to monitor and log unauthorized changes to files on the server.
InMotion Hosting,Schedule automated updates,"Automate updates for software, plugins, and themes to keep websites secure and up-to-date."
