Category,Short Description,Description
OneLogin,Automate User Account Recovery,"Enable automated recovery processes for users who lose access to their accounts, such as through email verification or security questions."
OneLogin,Automate Identity Federation,Automatically configure and manage identity federation between OneLogin and partner organizations.
OneLogin,Automate Group-Based Policies,Automatically apply policies to users based on their group memberships for consistent security enforcement.
OneLogin,Automate Custom Notifications,"Send automated notifications to users or administrators for specific events, such as application access changes or group membership updates."
OneLogin,Automate Compliance Policy Enforcement,"Automatically enforce compliance policies, such as GDPR or HIPAA, across all applications and users."
OneLogin,Automate User Login Analytics,"Generate analytics reports automatically to track login trends, detect anomalies, and identify potential security risks."
OneLogin,Automate Integration with Cloud Platforms,"Automatically configure and manage Single Sign-On (SSO) and provisioning for cloud platforms like AWS, Azure, or Google Cloud."
OneLogin,Automate Access Certification,Automatically certify user access to applications and resources periodically based on compliance requirements.
OneLogin,Automate Risk-Based Authentication,Automatically enforce additional authentication steps for high-risk user activities or login attempts.
OneLogin,Automate User Account Lockouts,Automatically lock user accounts after multiple failed login attempts to prevent unauthorized access.
OneLogin,Automate User Role-Based Notifications,Notify group owners or administrators automatically when there are changes to user roles or group memberships.
OneLogin,Automate User Access Requests,"Enable users to request application access via automated workflows, ensuring approvals are routed correctly."
OneLogin,Automate Audit Log Exports,Automatically export audit logs to external monitoring tools or systems for further analysis.
OneLogin,Automate User Attribute Sync,Sync user attributes automatically between OneLogin and connected applications to maintain data consistency.
OneLogin,Automate Login Failure Notifications,Notify administrators or security teams automatically after a certain number of failed login attempts.
OneLogin,Automate Integration with DevOps Tools,Automate identity and access management for development environments by integrating OneLogin with DevOps tools like Jenkins or Kubernetes.
OneLogin,Automate Risk Scoring for Applications,Automatically calculate risk scores for applications based on user activity and security metrics.
OneLogin,Automate User Role Audits,Schedule and automate audits of user roles and permissions to ensure proper access control and compliance.
OneLogin,Automate Application Role Assignments,Automatically assign application-specific roles to users based on their job attributes or group memberships.
OneLogin,Automate Idle User Notifications,"Notify users automatically if their accounts are inactive for a certain period, prompting them to log in or take action."
