Category,Short Description,Description
Spreadsheet Detective,Audit workbook for performance issues,"Identify elements that may cause performance issues, such as large data ranges or complex formulas."
Spreadsheet Detective,Validate workbook for archiving,"Ensure that the workbook is properly prepared for long-term archiving, including metadata and format."
Spreadsheet Detective,Detect unused worksheets,Identify worksheets that are not used or referenced in the workbook.
Spreadsheet Detective,Audit workbook for duplicate sheets,Detect and flag duplicate sheets with similar content.
Spreadsheet Detective,Validate workbook for mobile compatibility,"Ensure that the workbook is compatible with mobile devices, including layout and functionality."
Spreadsheet Detective,Detect excessive use of comments,Highlight cells with excessive or unnecessary comments.
Spreadsheet Detective,Audit workbook for outdated data,Identify and flag data that has not been updated within a specified timeframe.
Spreadsheet Detective,Validate workbook for shared access,"Ensure that the workbook is properly configured for shared access, including permissions."
Spreadsheet Detective,Detect inconsistent use of borders,Highlight cells with inconsistent border styles or thickness.
Spreadsheet Detective,Audit workbook for linked images,Review and validate all linked images in the workbook.
Spreadsheet Detective,Validate workbook for cloud storage,"Ensure that the workbook is optimized for cloud storage, including file size and format."
Spreadsheet Detective,Detect excessive use of hidden objects,"Identify hidden objects, such as shapes or charts, that may impact performance."
Spreadsheet Detective,Audit workbook for template compliance,Check the workbook against organizational template standards.
Spreadsheet Detective,Validate workbook for internationalization,"Ensure that the workbook is properly formatted for international use, including date and currency formats."
Spreadsheet Detective,Detect excessive use of named ranges,Highlight named ranges that are not used or are redundant.
Spreadsheet Detective,Audit workbook for macro security,Review and validate macro security settings to prevent unauthorized access.
Spreadsheet Detective,Validate workbook for backup,Ensure that the workbook is properly backed up and versioned.
Spreadsheet Detective,Detect excessive use of volatile functions,Highlight volatile functions that may impact workbook performance.
Spreadsheet Detective,Audit workbook for data integrity,"Check the workbook for data integrity issues, such as missing or incorrect values."
Spreadsheet Detective,Validate workbook for collaboration,"Ensure that the workbook is properly configured for collaboration, including track changes."
Spreadsheet Detective,Detect excessive use of hyperlinks,Identify and review excessive hyperlinks that may clutter the workbook.
Spreadsheet Detective,Audit workbook for regulatory compliance,"Check the workbook against specific regulatory requirements, such as HIPAA or PCI DSS."
Spreadsheet Detective,Validate workbook for scalability,Ensure that the workbook is scalable for larger datasets or additional users.
Spreadsheet Detective,Detect excessive use of blank cells,Highlight excessive blank cells that may indicate poor data organization.
Spreadsheet Detective,Audit workbook for formula errors,"Identify and correct formula errors, such as #DIV"
