Category,Short Description,Description
Ivanti Neurons,Event Correlation,Automate correlation of related events into a single incident to reduce ticket volume.
Ivanti Neurons,API Integration for Monitoring Tools,Automate integration with third-party monitoring tools for real-time ticket creation.
Ivanti Neurons,Integration with Active Directory,Automate synchronization of user accounts and groups with Active Directory for accurate access and identity management.
Ivanti Neurons,Integration with Email Systems,Automate ticket creation and updates based on incoming email requests.
Ivanti Neurons,Integration with Collaboration Tools,Automate notifications and updates to collaboration tools like Slack or Microsoft Teams.
Ivanti Neurons,Software Deployment,Automate the deployment of software packages to endpoints based on user requests or schedules.
Ivanti Neurons,Backup Monitoring,Automate monitoring of scheduled backups and creation of tickets for failures.
Ivanti Neurons,License Renewal Notifications,Automate reminders for renewing software or hardware licenses before expiration.
Ivanti Neurons,Contract Expiry Alerts,Automate alerts for contract renewals or expirations to avoid service disruptions.
Ivanti Neurons,Audit Trail Maintenance,Automate the creation and maintenance of audit trails for all system changes.
Ivanti Neurons,Scheduled Maintenance Notifications,Automate notifications to users and technicians about upcoming scheduled maintenance.
Ivanti Neurons,Recurring Task Scheduling,Automate the creation and scheduling of recurring maintenance tasks.
Ivanti Neurons,Multi-Channel Notifications,"Automate sending alerts and updates to users and teams via email, SMS, or chat tools."
Ivanti Neurons,Dynamic Form Fields,Automate the display of form fields based on user input or ticket details.
Ivanti Neurons,Multi-Language Support,Automate sending notifications and updates in multiple languages based on user preferences.
Ivanti Neurons,Incident Aging Reports,Automate the generation of reports to track unresolved or aging incidents.
Ivanti Neurons,Cost Allocation Reports,Automate the creation of cost allocation reports for IT services and resources.
Ivanti Neurons,Shift Handover Reports,Automate the generation of handover reports for service desk teams during shift changes.
Ivanti Neurons,Performance Dashboards,Automate updates to dashboards showing key IT performance metrics like ticket resolution times and SLA compliance.
Ivanti Neurons,Gantt Chart Updates,Automate updates to Gantt charts for project tracking and resource allocation.
Ivanti Neurons,Outage Notifications,Automate notifications to users and stakeholders during planned or unplanned outages.
Ivanti Neurons,Workflow Error Reporting,Automate detection and reporting of errors in workflows for troubleshooting.
Ivanti Neurons,Role-Based Access Control Updates,Automate updates to user roles and permissions based on organizational changes.
Ivanti Neurons,Business Impact Analysis,Automate analysis of ticket data to assess the impact of IT incidents on business operations.
Ivanti Neurons,Resource Allocation,Automate tracking and allocation of IT resources for ongoing projects or tasks.
Ivanti Neurons,Training Record Management,Automate tracking of training and certification records for IT staff.
Ivanti Neurons,Password Policy Enforcement,Automate enforcement of password policies and generate compliance reports.
Ivanti Neurons,SLA Breach Reporting,Automate generation of SLA breach reports to analyze root causes and improve processes.
Ivanti Neurons,Incident Communication Templates,Automate the creation of pre-defined templates for incident communications.
Ivanti Neurons,Feedback Analysis,Automate analysis of feedback from users to identify trends and areas for service improvement.
Ivanti Neurons,Event Log Analysis,Automate analysis of event logs to identify anomalies or patterns.
Ivanti Neurons,Risk Assessment Automation,"Automate risk assessments for changes, incidents, or vulnerabilities using predefined criteria."
Ivanti Neurons,Release Management,"Automate workflows for release management, including approvals and notifications."
Ivanti Neurons,Endpoint Health Monitoring,Automate monitoring of endpoint health and creation of remediation tasks for issues.
Ivanti Neurons,Software Usage Analytics,Automate tracking of software usage to identify underutilized applications and optimize costs.
Ivanti Neurons,Hardware Warranty Tracking,Automate tracking of hardware warranties and send alerts before expiration.
Ivanti Neurons,Holiday Calendar Adjustments,Automate adjustments
