Category,Short Description,Description
Freshservice,Customer Segmentation,Automate ticket prioritization and SLA assignment based on customer segmentation.
Freshservice,Incident Dependency Analysis,Automate identifying dependencies between incidents and affected services.
Freshservice,Knowledge Base Gap Analysis,Automate identifying gaps in the knowledge base by analyzing failed search results.
Freshservice,Gantt Chart for Change Requests,Automate generating Gantt charts for tracking the progress of change requests.
Freshservice,Recurring Report Generation,Automate scheduling and delivery of recurring IT reports to stakeholders.
Freshservice,Vulnerability Management,Automate ticket creation for vulnerabilities discovered during regular scans.
Freshservice,Patch Management,Automate workflows for patch deployment and tracking.
Freshservice,User Role Assignment,Automate assigning roles to users in Freshservice based on their department or job title.
Freshservice,Ticket Volume Prediction,Automate forecasting ticket volume based on historical data to prepare resources.
Freshservice,Ticket Workflow Error Reporting,Automate detecting and reporting errors in ticket workflows for troubleshooting.
Freshservice,Preventive Maintenance,Automate creating preventive maintenance tickets based on asset performance data.
Freshservice,Multi-Language Notifications,Automate sending notifications in multiple languages based on regional preferences.
Freshservice,Service Health Monitoring,Automate monitoring of service health and generating alerts for degraded performance.
Freshservice,Endpoint Health Monitoring,Automate ticket creation for endpoints requiring attention based on monitoring tools.
Freshservice,Incident Aging Alerts,Automate reminders for agents about tickets nearing aging thresholds.
Freshservice,Proactive Incident Detection,Automate creating incidents based on system or service performance degradation.
Freshservice,Outage Notifications,Automate sending outage notifications to users and stakeholders during planned or unplanned downtime.
Freshservice,IT Budget Tracking,Automate tracking IT budgets and expenses tied to tickets or assets.
Freshservice,SLA Breach Prediction,Automate predicting SLA breaches and notifying agents to take corrective actions.
Freshservice,Dynamic SLA Adjustments,Automate SLA adjustments based on ticket priority or customer type.
Freshservice,Incident Volume Analytics,Automate generating analytics on incident volume trends to identify peak periods.
Freshservice,Service Request Fulfillment,Automate workflows for fulfilling routine service requests such as software installations.
,,
