Category,Short Description,Description
BMC Helix ITSM,Notify on Critical Asset Downtime,Send alerts to the IT team when critical assets experience downtime or performance degradation.
BMC Helix ITSM,Auto-Assign Change Requests,Automatically route change requests to the appropriate change manager or team based on the type of change.
BMC Helix ITSM,Track SLA Success Rates,Automatically track SLA success rates and generate reports for analysis.
BMC Helix ITSM,Auto-Categorize Change Requests,Categorize change requests automatically based on keywords or related services.
BMC Helix ITSM,Generate Asset Inventory Reports,Automate the generation of detailed asset inventory reports for IT teams.
BMC Helix ITSM,Notify on License Expiry,Automatically alert relevant teams when software licenses are nearing their expiration dates.
BMC Helix ITSM,Schedule Recurring Maintenance Tasks,Automatically create recurring tasks for routine maintenance or system audits.
BMC Helix ITSM,Monitor Disk Space Usage,Automatically generate alerts or incidents when server disk space usage exceeds a predefined threshold.
BMC Helix ITSM,Notify on Major Incident Resolution,Notify all stakeholders when a major incident is resolved and provide a summary of the resolution.
BMC Helix ITSM,Escalate Incidents for Negative Feedback,Automatically escalate incidents that receive negative feedback from customers.
BMC Helix ITSM,Monitor API Usage Limits,Send alerts when API usage approaches predefined thresholds to prevent service interruptions.
BMC Helix ITSM,Auto-Create Incidents for Social Media Requests,Automatically generate incidents for customer requests or complaints received through integrated social media platforms.
BMC Helix ITSM,Generate Compliance Reports,Automate the creation of compliance reports for audits or regulatory requirements.
BMC Helix ITSM,Notify Users of Agent Assignments,Automatically notify users when an agent is assigned to their incident.
BMC Helix ITSM,Auto-Renew Expiring Contracts,Automatically renew service contracts nearing expiry based on predefined business rules.
BMC Helix ITSM,Link Related Incidents Automatically,Automatically link incidents that are related to the same root cause for better incident management.
BMC Helix ITSM,Generate Incident Trend Reports,Automate the analysis of incident trends over time and generate reports for insights.
BMC Helix ITSM,Notify on Failed Scheduled Jobs,Automatically notify administrators when recurring scheduled jobs fail to execute successfully.
BMC Helix ITSM,Track Patch Deployment Status,Automatically monitor patch deployment progress and create incidents for any failed deployments.
BMC Helix ITSM,Notify on Unauthorized Access Attempts,Send alerts to security teams when an unauthorized access attempt is detected in the system.
BMC Helix ITSM,Monitor SLA Timer Resets,Automatically notify managers when SLA timers are reset due to incident status changes.
BMC Helix ITSM,Auto-Assign,
