Category,Short Description,Description
Xoralia,Automate Policy Integration with Teams,Automatically share policy updates in Microsoft Teams channels for better communication.
Xoralia,Notify of Policy Integration Errors,Send alerts when errors occur during policy integration with other systems.
Xoralia,Automate Policy Change Notifications,Notify employees of changes made to policies they have previously acknowledged.
Xoralia,Track Policy Change History,Automatically log and report on the history of changes made to policies.
Xoralia,Automate Policy Approval Escalations,Create workflows to escalate policy approvals to higher management when deadlines are missed.
Xoralia,Notify of Policy Escalation Actions,Send alerts to stakeholders when policy approvals are escalated.
Xoralia,Automate Policy Compliance Dashboards,Automatically generate dashboards summarizing policy compliance metrics.
Xoralia,Notify of Policy Compliance Trends,Send reports on compliance trends to administrators for analysis.
Xoralia,Automate Policy Training Reminders,Send automated reminders to employees about upcoming policy-related training sessions.
Xoralia,Notify of Policy Training Gaps,Send alerts to supervisors when employees fail to complete required policy training.
Xoralia,Automate Policy Reporting to Regulators,Automatically generate and submit policy compliance reports to regulatory bodies.
Xoralia,Notify of Regulatory Policy Updates,Send alerts to administrators when new regulatory requirements impact existing policies.
Xoralia,Automate Policy Risk Assessments,Create workflows to assess risks associated with specific policies.
Xoralia,Notify of Policy Risk Assessment Results,Send reports on policy risk assessment results to relevant stakeholders.
Xoralia,Automate Policy Lifecycle Dashboards,Automatically generate dashboards summarizing the lifecycle stages of all policies.
Xoralia,Notify of Policy Lifecycle Bottlenecks,Send alerts when bottlenecks are detected in the policy lifecycle process.
Xoralia,Automate Policy Metadata Updates,Automatically update metadata for policies when changes are made.
Xoralia,Notify of Policy Metadata Errors,Send alerts when errors are detected in policy metadata.
Xoralia,Automate Policy Integration with HR Systems,Automatically sync policy acknowledgments with HR systems for compliance tracking.
Xoralia,Notify of Policy Integration Success,Send confirmation alerts when policy integrations with external systems are successful.
Xoralia,Automate Policy Attestation Reports,Automatically generate reports summarizing employee attestations for compliance audits.
Xoralia,Notify of Policy Attestation Trends,Send reports on attestation trends to administrators for insights.
Xoralia,Automate Policy Access Permissions,Automatically assign or revoke access permissions for policies based on employee roles.
Xoralia,Notify of Policy Access Violations,Send alerts when unauthorized access to policies is detected.
Xoralia,Automate Policy Integration with Power BI,Automatically sync policy data with Power BI for advanced analytics and reporting.
Xoralia,Notify of Policy Analytics Insights,Send automated insights from policy analytics to administrators for decision-making.
Xoralia,Automate Policy Integration with SharePoint,Automatically sync policy updates with SharePoint libraries for seamless access.
Xoralia,Notify of SharePoint Policy Sync Errors,Send alerts when errors occur during policy synchronization with SharePoint.
Xor,,
