Category,Short Description,Description
GCP,Log Parsing with Cloud Functions,Automate parsing and analysis of logs using Cloud Functions.
GCP,Cloud Storage Encryption Enforcement,Automate enforcement of encryption for Cloud Storage buckets.
GCP,Event Monitoring,Automate monitoring of Pub/Sub events for security and operational insights.
GCP,Data Transformation,Automate data transformation workflows using Dataflow and Cloud Functions.
GCP,Maintenance Window Automation,Automate scheduling of maintenance windows for Cloud SQL databases.
GCP,Custom Metrics Creation,Automate creation of custom metrics for Cloud Monitoring.
GCP,Public Access Blocking,Automate blocking of public access to Cloud Storage buckets.
GCP,API Gateway Integration,Automate backend logic for API Gateway using Cloud Functions.
GCP,Template Deployment,Automate deployment of resources using validated Deployment Manager templates.
GCP,Metadata Extraction,Automate extraction of metadata from Cloud Storage objects.
GCP,Real-Time Notifications,Automate real-time notifications using Cloud Functions and Pub/Sub.
GCP,Log Insights Queries,Automate execution of queries in Cloud Logging for insights.
GCP,Inventory Reports,Automate generation of inventory reports for GCP resources.
GCP,Data Aggregation,Automate data aggregation workflows using Dataflow and BigQuery.
GCP,Deployment Rollbacks,Automate rollbacks for failed deployments using Deployment Manager or Terraform.
GCP,Access Logs Analysis,Automate collection and analysis of access logs for GCP resources.
GCP,Event-Driven Workflows,Automate workflows triggered by specific events using Pub/Sub and Cloud Functions.
GCP,Alarm-Based Scaling,Automate scaling of resources based on Cloud Monitoring alarms.
GCP,Object Locking,Automate enforcement of object locking for Cloud Storage buckets.
GCP,Data Validation,Automate data validation workflows using Cloud Functions.
GCP,Resource Deletion,Automate deletion of unused or obsolete GCP resources.
GCP,Data Replication,Automate replication of data between Cloud Storage buckets.
GCP,Data Enrichment,Automate data enrichment workflows using Dataflow and BigQuery.
GCP,Alarm-Based Notifications,Automate notifications based on Cloud Monitoring alarms.
GCP,Object Tagging,Automate tagging of objects in Cloud Storage buckets.
GCP,Data Cleansing,Automate data cleansing workflows using Dataflow and Cloud Functions.
GCP,Resource Creation,Automate creation of GCP resources using Deployment Manager or Terraform.
GCP,Object Archiving,Automate archiving of objects in Cloud Storage buckets.
GCP,Data Synchronization,Automate data synchronization workflows using Dataflow.
GCP,Alarm-Based Actions,Automate actions based on Cloud Monitoring alarms.
GCP,Object Deletion,Automate deletion of objects in Cloud Storage buckets.
GCP,Data Integration,Automate data integration workflows using Dataflow and BigQuery.
GCP,Resource Management,Automate management of GCP resources using Cloud Console or APIs.
GCP,Object Restoration,Automate restoration of objects in Cloud Storage buckets.
GCP,Data Export,Automate data export workflows using Dataflow and BigQuery.
GCP,Object Migration,Automate migration of objects between Cloud Storage buckets.
GCP,Data Import,Automate data
