Category,Short Description,Description
VMware Cloud,vSphere VM Network Configuration Backup,Automate the backup of network configurations for virtual machines.
VMware Cloud,vSphere VM Disk Space Cleanup,Automate cleanup of unused disk space for virtual machines.
VMware Cloud,vSphere VM Network Adapter Configuration,Automate the configuration of network adapters for virtual machines.
VMware Cloud,vSphere VM Disk Space Optimization,Automate optimization of disk space usage for virtual machines.
VMware Cloud,vSphere VM Network Traffic Optimization,Automate optimization of network traffic for virtual machines.
VMware Cloud,vSphere VM Disk Space Allocation,Automate allocation of disk space for virtual machines.
VMware Cloud,vSphere VM Network Traffic Allocation,Automate allocation of network traffic for virtual machines.
VMware Cloud,vSphere VM Disk Space Monitoring and Reporting,Automate monitoring and reporting of disk space usage for virtual machines.
VMware Cloud,vSphere VM Network Traffic Monitoring and Reporting,Automate monitoring and reporting of network traffic for virtual machines.
VMware Cloud,vSphere VM Disk Space Cleanup and Optimization,Automate cleanup and optimization of disk space usage for virtual machines.
VMware Cloud,vSphere VM Network Traffic Optimization and Allocation,Automate optimization and allocation of network traffic for virtual machines.
VMware Cloud,vSphere VM Disk Space Allocation and Monitoring,Automate allocation and monitoring of disk space for virtual machines.
VMware Cloud,vSphere VM Network Traffic Allocation and Monitoring,Automate allocation and monitoring of network traffic for virtual machines.
VMware Cloud,vSphere VM Disk Space Optimization and Monitoring,Automate optimization and monitoring of disk space usage for virtual machines.
VMware Cloud,vSphere VM Network Traffic Optimization and Monitoring,Automate optimization and monitoring of network traffic for virtual machines.
VMware Cloud,vSphere VM Disk Space Cleanup and Monitoring,Automate cleanup and monitoring of disk space usage for virtual machines.
VMware Cloud,vSphere VM Network Traffic Cleanup and Monitoring,Automate cleanup and monitoring of network traffic for virtual machines.
VMware Cloud,vSphere VM Disk Space Optimization and Cleanup,Automate optimization and cleanup of disk space usage for virtual machines.
VMware Cloud,vSphere VM Network Traffic Optimization and Cleanup,Automate optimization and cleanup of network traffic for virtual machines.
VMware Cloud,vSphere VM Disk Space Allocation and Cleanup,Automate allocation and cleanup of disk space for virtual machines.
VMware Cloud,vSphere VM Network Traffic Allocation and Cleanup,Automate allocation and cleanup of network traffic for virtual machines.
