Category,Short Description,Description
SysAid,Notify on High-Traffic Categories,Send alerts when specific ticket categories receive a high volume of requests in a short time.
SysAid,Update Tickets on Dependency Changes,Automatically update ticket status when dependent tasks or tickets are completed.
SysAid,Monitor Asset Warranty Expiry,Automatically notify the asset management team when an asset's warranty is about to expire.
SysAid,Escalate VIP Tickets,Automatically escalate tickets submitted by VIP users to higher-priority queues.
SysAid,Assign Tickets Based on Location,Automatically route tickets to technicians based on the user's location.
SysAid,Generate Monthly Performance Dashboards,Automate the creation of dashboards summarizing key metrics for the month.
SysAid,Notify on Outdated Knowledge Articles,Send reminders to update or archive knowledge base articles that have not been reviewed for a long time.
SysAid,Monitor Integration Failures,Automatically track failures in third-party integrations and generate alerts or tickets for investigation.
SysAid,Notify on Critical Asset Downtime,Automatically send alerts when critical assets experience downtime or performance degradation.
SysAid,Auto-Assign Change Requests,Automatically assign change requests to the appropriate change manager or team.
SysAid,Send SLA Achievement Alerts,Notify technicians when they successfully resolve tickets within SLA timelines.
SysAid,Auto-Categorize Change Requests,Automatically categorize change requests based on keywords or related services.
SysAid,Generate Asset Inventory Reports,Automate the creation of detailed asset inventory reports for IT teams.
SysAid,Notify on License Expiry,Automatically notify relevant teams when software licenses are nearing their expiration dates.
SysAid,Schedule Recurring Tasks,Automatically create recurring tasks for routine maintenance or audits.
SysAid,Auto-Assign Tickets for New Hardware,Automatically assign requests related to new hardware setup to the appropriate technicians.
SysAid,Monitor Unassigned Tickets,Automatically track unassigned tickets and notify managers if they remain unassigned for a specified time.
SysAid,Generate Ticket Trend Analysis,Automate the analysis of ticket trends over time and generate reports for management.
SysAid,Notify on Failed Scheduled Jobs,Automatically alert administrators when scheduled jobs fail to execute properly.
SysAid,Monitor Network Downtime,Automatically create tickets or send alerts when network downtime is detected.
SysAid,Auto-Update Fields in Tickets,Automatically update specific fields in tickets based on triggers or conditions.
SysAid,Notify on Unauthorized Access Attempts,Automatically alert security teams when unauthorized access attempts are detected in the system.
SysAid,Auto-Assign Tickets for Software Issues,Automatically route software-related tickets to specific technicians or groups.
SysAid,Generate Compliance Reports,Automate the creation of compliance reports for audits or regulatory requirements.
SysAid,Notify Users of Agent Assignments,Automatically notify users when a technician is assigned to their ticket.
SysAid,Auto-Renew Expiring Contracts,Automatically renew service contracts that are nearing expiry based on predefined rules.
SysAid,Auto-Create Child Tickets,Automatically create child tickets for larger requests that require multiple tasks to be completed.
SysAid,Notify on SLA Timer Resets,Send notifications when SLA timers are reset due to ticket status changes.
SysAid,Auto-Assign Onboarding Tasks,Automatically create and assign onboarding tasks for new employees.
SysAid,Monitor Disk Space Usage,Automatically generate alerts or tickets when server disk space usage exceeds predefined thresholds.
SysAid,Notify on Major Incident Resolution,Send automated notifications to all stakeholders when a major incident is resolved.
SysAid,Escalate Tickets for Negative Feedback,Automatically escalate tickets that receive negative customer satisfaction feedback.
SysAid,Monitor API Usage Limits,Automatically generate alerts when API usage approaches predefined thresholds.
SysAid,Auto-Create Tickets for Social Media Queries,Automatically generate tickets for customer queries posted on social media platforms.
